program_order,program_id,program_en,program_zh,program_short_en,program_short_zh,program_kind_en,program_kind_zh,program_color,program_blurb_en,program_blurb_zh,program_film_count,order_in_program,film_id,title_en,title_zh,year,director,director_zh,runtime_min,country,country_zh,language,format_tags,synopsis_en,synopsis_zh,poster_url,imdb_id,imdb_url,tmdb_id
11,harry-potter-25,Film Series · 25 Years of Magic: Harry Potter,系列电影｜魔法闪耀25周年,Harry Potter 25,魔法闪耀,Series,系列电影,#6a4a8a,"A quarter-century of the Wizarding World, back on the big screen.",魔法世界25周年——重返大银幕。,11,10,harry-potter-25-fantastic-beasts-the-crimes-of-grindelwald,FANTASTIC BEASTS: THE CRIMES OF GRINDELWALD,神奇动物：格林德沃之罪,2018,David Yates,,134,"United Kingdom, United States of America",,EN,,"Gellert Grindelwald has escaped imprisonment and has begun gathering followers to his cause—elevating wizards above all non-magical beings. The only one capable of putting a stop to him is the wizard he once called his closest friend, Albus Dumbledore. However, Dumbledore will need to seek help from the wizard who had thwarted Grindelwald once before, his former student Newt Scamander, who agrees to help, unaware of the dangers that lie ahead. Lines are drawn as love and loyalty are tested, even among the truest friends and family, in an increasingly divided wizarding world.",虽然纽特（埃迪·雷德梅恩 Eddie Redmayne 饰）协助美国魔法部将邪恶的黑巫师格林德沃（约翰尼·德普 Johnny Depp 饰）捉拿归案，但最终格林德沃还是逃脱了禁锢，他来到了法国巴黎，一是为了集结信徒掀起革命，二是为了寻找同样藏匿在这里的克雷登斯（埃兹拉·米勒 Ezra Miller 饰），寄生在克雷登斯身上的默默然是帮助格林德沃实现野心的不可或缺的道具。格林德沃的潜逃在整个魔法世界里都掀起了轩然大波，一时间草木皆兵。邓布利多（裘德·洛 Jude Law 饰）秘密的找到了纽特，希望他能够前往巴黎，先格林德沃一步找到克雷登斯。和纽特一起踏上巴黎之旅的，是麻鸡雅各布（丹·福格勒 Dan Fogler 饰），他此行的目的，是要找回先前因为吵架而来到巴黎投奔姐姐蒂娜（凯瑟琳·沃特森 Katherine Waterston 饰）的恋人奎妮（艾莉森·苏朵儿 Alison Sudol 饰）。,https://image.tmdb.org/t/p/w500/fMMrl8fD9gRCFJvsx0SuFwkEOop.jpg,tt4123430,https://www.imdb.com/title/tt4123430/,338952
11,harry-potter-25,Film Series · 25 Years of Magic: Harry Potter,系列电影｜魔法闪耀25周年,Harry Potter 25,魔法闪耀,Series,系列电影,#6a4a8a,"A quarter-century of the Wizarding World, back on the big screen.",魔法世界25周年——重返大银幕。,11,11,harry-potter-25-fantastic-beasts-the-secrets-of-dumbledore,FANTASTIC BEASTS: THE SECRETS OF DUMBLEDORE,神奇动物：邓布利多之谜,2022,David Yates,,142,"United Kingdom, United States of America",,EN,,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",阿不思·邓布利多教授（裘德·洛 饰）意识到强大的黑巫师盖勒特·格林德沃（麦斯·米科尔森 饰）正试图夺取魔法世界的控制权。邓布利多了解仅凭他一人之力，将无法阻止格林德沃，于是他委托魔法动物学家纽特·斯卡曼德（埃迪·雷德梅恩 饰）带领一支精良的团队——成员包括男巫、女巫及一位勇敢的麻瓜面包师，来共同执行这项危险任务。一路上他们会遇到各式各样的神奇动物，既有老朋友，也有前所未见的神秘生物；同时他们也随时会与格林德沃不断壮大的追随者发生冲突。这次行动的风险是如此之高……邓布利多还能袖手旁观多久？,https://image.tmdb.org/t/p/w500/3c5GNLB4yRSLBby0trHoA1DSQxQ.jpg,tt4123432,https://www.imdb.com/title/tt4123432/,338953
12,chinese-landscape,Great Mountains & Rivers: A Tapestry of Chinese Cinema,大好河山·中华电影图卷,Chinese Tapestry,中华图卷,Curated Program,策展单元,#8a4a2a,Classics mapping the geography and soul of Chinese cinema across half a century.,半个世纪的中国电影经典，铺展为一卷山河图谱。,15,1,chinese-landscape-the-red-detachment-of-women,THE RED DETACHMENT OF WOMEN,红色娘子军,1961,Xie Jin,,110,China,,ZH,,"Wu Qionghua, a house maid, is abused by a cruel warlord until she joins a troop of women soldiers.",　　海南贫家女吴琼花被残暴的恶霸南霸天活活打个半死昏倒在地，幸得装扮成华侨富商的红军干部洪常青和他手下的及时相救，她才保全性命。伤好后，吴琼花立志投身革命，如愿以偿成为一员娘子军战士。南霸天的寿辰日，洪常青混在众人中来到南府向他贺寿，见来者一身华侨富商打扮并奉上贵重寿礼，南霸天没对洪常青起任何疑心。夜深，吴琼花带领一名女战士化装成丫头潜入南府，准备见机和洪常青以及外面的同志配合一举拿下南霸天，但关键时刻，对南霸天恨之入骨的吴琼花贸然采取了行动。,https://image.tmdb.org/t/p/w500/gotavBeXtpKSXr6nfm3sHLWCKIz.jpg,tt0472622,https://www.imdb.com/title/tt0472622/,184868
12,chinese-landscape,Great Mountains & Rivers: A Tapestry of Chinese Cinema,大好河山·中华电影图卷,Chinese Tapestry,中华图卷,Curated Program,策展单元,#8a4a2a,Classics mapping the geography and soul of Chinese cinema across half a century.,半个世纪的中国电影经典，铺展为一卷山河图谱。,15,2,chinese-landscape-one-and-eight,ONE AND EIGHT,一个和八个,1983,Zhang Junzhao,,90,China,,ZH,,Director Zhang Junzhao's superbly tense revisionist war film (featuring striking cinematography from future Fifth Generation standard bearer Zhang Yimou) is widely considered to be the first work of Mainland Fifth Generation cinema.,抗日时期，华北地区遍地烽火，中共领导下的八路军面对着敌人的步步紧逼勉力周旋。指导员王金（陶泽如 饰）本来从事敌后工作，因叛徒陷害而遭到组织怀疑，被和三名土匪、三名逃兵、一名奸细（谢园 饰）以及一名投毒犯放在一起关押。王金求助锄奸科长许志（陈道明 饰）重新查明自己的案情，但各部队失去联系，后有日军追兵，许志无法证明王金的清白。在王金和其他八名犯人的交往中，他用刚正忠诚的人格魅力打动了土匪头目大秃子（赵小锐 饰），以及逃兵中的老大哥老万头（魏宗万 饰）。不久，部队陷入日军包围，许志身负重伤，王金等人以待罪之身迎击日寇…,https://image.tmdb.org/t/p/w500/lxfq1NskRbTgUMC9ZwbhmXoGJ9q.jpg,tt0086621,https://www.imdb.com/title/tt0086621/,202515
12,chinese-landscape,Great Mountains & Rivers: A Tapestry of Chinese Cinema,大好河山·中华电影图卷,Chinese Tapestry,中华图卷,Curated Program,策展单元,#8a4a2a,Classics mapping the geography and soul of Chinese cinema across half a century.,半个世纪的中国电影经典，铺展为一卷山河图谱。,15,3,chinese-landscape-the-creation-of-a-world,THE CREATION OF A WORLD,开天辟地,1991,Li Xiepu,,,,,ZH,,,1921年7月中国共产党在上海成立。围绕这一翻天覆地的历史大变革，在中国大地上发生了一系列惊心动魄的事件。  中国政府在“巴黎和会”上签定卖国条约的消息迅速激起爱国学生的满腔愤怒，北大整个校园都沸腾起来。5月4日，爆发了震惊中外的“五四”运动。陈独秀（邵宏来 饰）等人因散发《北京市民宣言》而被捕。孙中山（孙滨 饰）、毛泽东（王英 饰）、陈炯明（胡荣华 饰）和蒋介石（苏克 饰）分别从各地通电声援，最终陈获释。1920年8月，中国的第一个共产主义小组在上海成立。紧接着，北京、湖南、湖北、山东等地的共产主义小组也纷纷成立。但在随之而来的白色恐怖之下，长辛店工人俱乐部遭反动军阀血洗。时局的发展，要求尽快建立一个全国统一的共产党组织......,https://image.tmdb.org/t/p/w500/rE9uHTS0rCfpUpRWdcnbRDDcGo4.jpg,tt0343885,https://www.imdb.com/title/tt0343885/,989850
12,chinese-landscape,Great Mountains & Rivers: A Tapestry of Chinese Cinema,大好河山·中华电影图卷,Chinese Tapestry,中华图卷,Curated Program,策展单元,#8a4a2a,Classics mapping the geography and soul of Chinese cinema across half a century.,半个世纪的中国电影经典，铺展为一卷山河图谱。,15,4,chinese-landscape-the-taking-of-tiger-mountain,THE TAKING OF TIGER MOUNTAIN,智取威虎山,2014,Tsui Hark,,141,"China, Hong Kong",,ZH,,"Yang Zirong disguises himself as a bandit to infiltrate and destroy a bandit group. He joins hands with a hostage, and together, they fight against the warlord, Hawk.",1947年冬，东北民主联军203小分队在首长少剑波（林更新 饰）的带领下，奉上级命令进入匪患猖獗的林海雪原保护百姓安全，侦查员杨子荣（张涵予 饰）与卫生员白茹（佟丽娅 饰）火线驰援。为彻底瓦解土匪势力，杨子荣执意请求乔装潜入匪窝“威虎山”。历经了重重考验的杨子荣因献宝有功，被匪首座山雕封为“威虎山老九”。杨子荣一面与八大金刚周旋，一面涉险为山下战友传出情报，而山寨中的一名神秘女子却屡屡将他陷于生死绝境。被203小分队生擒的土匪联络副官栾平趁乱逃脱，竟出现在威虎寨中与杨子荣当面对质……座山雕（梁家辉 饰 ）寿辰“百鸡宴”上，杨子荣与203小分队的战友们迎来了剿匪收网的最佳时机，一场鏖战在所难免……,https://image.tmdb.org/t/p/w500/7seDCoxCBa3O4bUbA4xlKtRfs2U.jpg,tt3950078,https://www.imdb.com/title/tt3950078/,294992
12,chinese-landscape,Great Mountains & Rivers: A Tapestry of Chinese Cinema,大好河山·中华电影图卷,Chinese Tapestry,中华图卷,Curated Program,策展单元,#8a4a2a,Classics mapping the geography and soul of Chinese cinema across half a century.,半个世纪的中国电影经典，铺展为一卷山河图谱。,15,5,chinese-landscape-ashima,ASHIMA,阿诗玛,1964,Liu Qiong,,88,China,,ZH,4K,"In a small village in China's Yunnan province, the romance between Ashima and Ahei is threatened by the interference of the heir to a powerful clan.",在中國雲南省的一個小村莊裡，阿什瑪與阿黑的戀情受到某個權勢家族繼承人的干涉而受到威脅。,https://image.tmdb.org/t/p/w500/8FzvCRlEjqAUsBo6JEc8mDzUzFd.jpg,tt0333099,https://www.imdb.com/title/tt0333099/,279067
12,chinese-landscape,Great Mountains & Rivers: A Tapestry of Chinese Cinema,大好河山·中华电影图卷,Chinese Tapestry,中华图卷,Curated Program,策展单元,#8a4a2a,Classics mapping the geography and soul of Chinese cinema across half a century.,半个世纪的中国电影经典，铺展为一卷山河图谱。,15,6,chinese-landscape-the-tiny-deyue-lou-restaurant,THE TINY DEYUE LOU RESTAURANT,小小得月楼,1983,Lu Ping,,90,China,,ZH,,Young employees of a famous restaurant operate a new branch at a tourist attraction and make it a better one.,人间天堂苏州，每年吸引着大量中外游客。美中不足的“吃饭难”困忧着各家餐馆，得月楼也不例外。团支书毛头（毛永明 饰）向父亲老杨（陆辰生 饰）建议，要带领饭店的青年人在景点开个“小小得月楼”。老杨对这班年青人本来有偏见，无奈儿子信誓旦旦，也只好由他去了。乔妹（顾芗 饰）做梦都想当演员，迟到早退家常便饭，多多（郑进生 饰）则是个愣头青，做事基本不用脑子，经常张冠李戴的送错莱，为此没少挨嗑。而戆戆则为了搞对象，不分钟点的占公家便宜。杨毛头深知队伍的难带，立军令状伊始，他就约法三章，如完不成任务遭顾客投诉，没的说，扣完奖金扣工资，如法炮制。由此，风气渐变，迟到早退少了，占公家便宜成了丢人的事，戆戆还把失传的苏州名莱“甫里鸡”烧了出来......,https://image.tmdb.org/t/p/w500/1HGlr66QwXHlUet0T6TnBZqoJO1.jpg,tt6661732,https://www.imdb.com/title/tt6661732/,871762
12,chinese-landscape,Great Mountains & Rivers: A Tapestry of Chinese Cinema,大好河山·中华电影图卷,Chinese Tapestry,中华图卷,Curated Program,策展单元,#8a4a2a,Classics mapping the geography and soul of Chinese cinema across half a century.,半个世纪的中国电影经典，铺展为一卷山河图谱。,15,7,chinese-landscape-endless-love,ENDLESS LOVE,新不了情,1993,Derek Yee,,105,Hong Kong,,CN,4K,"Unable to make it as a commercial success because he staunchly refuses to sell out, a struggling Hong Kong musician rediscovers his love of music and regains an interest in his life's meaning through his relationship with a dying girl.",　　阿杰（刘青云 饰）是一个怀才不遇的年轻音乐人，生活潦倒不得不独自住进了一个破旧的单位内，终日都沉默寡言。此时他也遇到了在庙街街头艺人的女儿阿敏（袁咏仪 饰），阿敏虽然自小便患有骨癌，但她还是乐观开朗的面对自己的人生，她对生命充满希望的态度感染了阿杰，令他找回了失去的自信，在事业上也看到了曙光。两人渐渐情愫互生，就当一切看来都十分顺利之际，阿敏的病情却日渐恶化，使她失去了往日的勇敢及坚强，变得暴躁起来。最后阿敏得到了阿杰与亲戚朋友的鼓励，可是阿敏体内的病魔还是不肯放手。,https://image.tmdb.org/t/p/w500/7o8tncDaFVWX0U07IzZWbc2ebaK.jpg,tt0111770,https://www.imdb.com/title/tt0111770/,107682
12,chinese-landscape,Great Mountains & Rivers: A Tapestry of Chinese Cinema,大好河山·中华电影图卷,Chinese Tapestry,中华图卷,Curated Program,策展单元,#8a4a2a,Classics mapping the geography and soul of Chinese cinema across half a century.,半个世纪的中国电影经典，铺展为一卷山河图谱。,15,8,chinese-landscape-song-of-the-phoenix,SONG OF THE PHOENIX,百鸟朝凤,2013,Wu Tianming,,110,China,,ZH,,"The life and trials of You Tianming, a young suona apprentice who forms his own suona troupe at a time when the traditions of suona music are declining in Chinese society.",本片改编自肖江虹同名小说。在无双镇，吹唢呐这种传之久远的民间艺术享有崇高的地位。年幼的游天鸣被父亲逼着学习唢呐，拜四方闻名的焦家班班主焦三爷为师。长年累月的辛勤学艺下，终于得到师父真传，学会了代表着唢呐最高成就的《百鸟朝凤》并继承了衣钵。然而时过境迁，洋乐队风靡起来，唢呐逐渐无人问津，这门技艺保不住了，眼看着走向消亡。影片表现了在社会变革、民心浮躁的年代里，新老两代唢呐艺人为了信念的坚守所产生的真挚的师徒情、父子情、兄弟情。,https://image.tmdb.org/t/p/w500/iEeT3fi8uY6BqyXAbKAAXq0uI7s.jpg,tt3214392,https://www.imdb.com/title/tt3214392/,308924
12,chinese-landscape,Great Mountains & Rivers: A Tapestry of Chinese Cinema,大好河山·中华电影图卷,Chinese Tapestry,中华图卷,Curated Program,策展单元,#8a4a2a,Classics mapping the geography and soul of Chinese cinema across half a century.,半个世纪的中国电影经典，铺展为一卷山河图谱。,15,9,chinese-landscape-third-sister-liu,THIRD SISTER LIU,刘三姐,1960,Li Su,,117,China,,ZH,,"Liu Sanjie is a story that originates from the Zhuang minority people; the largest of the minority groups in China. It’s based on the legend of a woman called Liu Sanjie (literally meaning “third sister of Liu family”). Across generations, the story has become an oral tradition amongst these people and similar characters have even been found to exist in other minority cultures. According to legend, Liu Sanjie had the gift of a beautiful singing voice from a very early age. So beautiful was her voice, she could quell anger and raise the spirits of the people around her. The story became famous around China when the movie Liu Sanjie was released in 1960 – a rare musical production in Chinese cinema.",由苏里执导，黄婉秋和梁音领衔主演的本片根据广西壮族民间传说改编而成，讲述了主人公刘三姐因爱唱山歌得罪了地主，而遭到迫害，只得浪迹于漓江上四处漂泊，幸得老渔夫和儿子阿牛好心收留，继续用歌声反抗地主的故事。影片在1960年第二届大众电影百花奖上获得了包括最佳摄影、最佳音乐和最佳美术三项大奖，朗朗上口的主题曲《山歌好比春江水》传唱至今。,https://image.tmdb.org/t/p/w500/zBvTJHFVmrMX6bE2GgfIzeycJVU.jpg,tt0054034,https://www.imdb.com/title/tt0054034/,166289
